transaction_id,account_id,user_id,amount,transaction_type,category,transaction_time
2933,13,8888,2545705,debt,,2025-11-17 16:38:15.842289
2934,4,8888,785691,debit,salary,2025-06-16 16:38:15.842292
2935,115,8888,516417,credit,salary,2025-11-20 16:38:15.842296
2936,117,8888,1462833,debt,transfer,2025-06-10 16:38:15.842299
2937,114,56,1871564,debt,groceries,2025-10-22 16:38:15.842303
2938,105,8888,3516918,debt,transfer,2025-08-20 16:38:15.842307
2939,28,8888,893455,credit,groceries,2025-11-23 16:38:15.842310
2940,137,66,392015,debit,transfer,2025-07-31 16:38:15.842315
2941,78,8888,4119413,debt,groceries,2025-11-24 16:38:15.842318
2942,63,8888,1334717,debit,transfer,2025-07-13 16:38:15.842321
2943,30,8888,4462297,debt,groceries,2025-05-16 16:38:15.842325
2944,20,8888,1868800,credit,,2025-08-29 16:38:15.842328
2945,25,8888,1711222,debt,salary,2025-07-20 16:38:15.842331
2946,98,73,2918824,credit,rent,2025-10-13 16:38:15.842335
2947,65,7,4804665,debt,salary,2025-06-13 16:38:15.842338
2948,99,14,-3815081,credit,transfer,2025-08-30 16:38:15.842341
2949,47,25,528649,debit,groceries,2025-12-13 16:38:15.842345
2950,1,15,4152678,debit,salary,2025-06-09 16:38:15.842348
2951,141,3,4770055,debt,transfer,2025-05-20 16:38:15.842351
2952,140,7,-565306,credit,,2025-09-14 16:38:15.842355
2953,142,8888,-1314106,debit,,2025-11-19 16:38:15.842358
2954,100,8888,917095,credit,rent,2025-11-28 16:38:15.842362
2955,56,8888,2807975,debt,,2025-11-09 16:38:15.842365
2956,54,8888,3855892,debit,transfer,2025-11-17 16:38:15.842369
2957,45,8888,-1394350,debit,transfer,2025-04-10 16:38:15.842373
2958,100,8888,546397,debt,groceries,2025-11-11 16:38:15.842376
2959,102,8888,-2942247,debit,transfer,2025-10-08 16:38:15.842380
2960,130,8888,2790520,credit,groceries,2025-06-16 16:38:15.842383
2961,112,8888,1733785,debt,,2025-05-31 16:38:15.842387
2962,50,8888,-3139986,credit,groceries,2025-09-25 16:38:15.842390
2963,57,8888,-3107892,credit,groceries,2025-10-19 16:38:15.842394
2964,25,8888,1250594,credit,transfer,2025-05-12 16:38:15.842398
2965,29,46,-533868,debit,salary,2025-10-19 16:38:15.842401
2966,60,81,-1240058,credit,groceries,2025-03-29 16:38:15.842405
2967,51,8888,-1230782,debit,,2025-08-16 16:38:15.842408
2968,90,19,4481112,debt,salary,2025-12-15 16:38:15.842412
2969,137,8888,570637,debt,groceries,2025-02-11 16:38:15.842415
2970,127,35,3031934,debit,rent,2025-09-19 16:38:15.842418
2971,135,33,-4503192,credit,rent,2025-08-31 16:38:15.842422
2972,138,71,-3742710,debit,rent,2025-05-06 16:38:15.842426
2973,105,8888,2886318,debt,,2025-08-22 16:38:15.842429
2974,75,57,-960385,credit,salary,2025-05-04 16:38:15.842433
2975,109,74,-4354273,debit,,2025-10-31 16:38:15.842437
2976,55,8888,3310281,debit,rent,2025-03-19 16:38:15.842440
2977,148,86,-52542,credit,groceries,2025-08-26 16:38:15.842444
2978,136,46,1634576,credit,transfer,2025-12-13 16:38:15.842447
2979,84,64,-265596,debit,salary,2025-03-29 16:38:15.842451
2980,143,13,3542559,debt,salary,2025-04-12 16:38:15.842454
2981,134,41,-1379280,debit,salary,2025-10-10 16:38:15.842458
2982,144,8888,850333,debt,transfer,2025-11-01 16:38:15.842461
2983,21,8888,1517925,credit,,2025-10-26 16:38:15.842464
2984,85,29,2877391,debit,groceries,2025-11-09 16:38:15.842468
2985,54,35,2637321,debit,groceries,2025-05-21 16:38:15.842472
2986,119,8888,1965329,debt,rent,2025-05-26 16:38:15.842475
2987,88,96,-3106995,credit,,2025-02-28 16:38:15.842478
2988,130,8888,396415,credit,transfer,2025-02-23 16:38:15.842482
2989,13,8888,1348047,debt,rent,2025-07-20 16:38:15.842485
2990,34,10,3000735,debt,,2025-09-02 16:38:15.842489
2991,11,8888,4892741,debt,rent,2025-05-02 16:38:15.842492
2992,88,8888,170539,debit,,2025-02-26 16:38:15.842495
2993,104,8888,-2880784,debit,groceries,2025-05-25 16:38:15.842499
2994,52,17,-4574938,debit,groceries,2025-07-04 16:38:15.842502
2995,9,8888,-4085351,debit,transfer,2025-11-12 16:38:15.842506
2996,99,70,1225493,credit,groceries,2025-02-18 16:38:15.842510
2997,89,8888,2498987,debt,salary,2025-05-18 16:38:15.842514
2998,83,33,-2607272,debit,,2025-03-22 16:38:15.842517
2999,79,24,-2850869,debit,transfer,2025-04-22 16:38:15.842521
3000,135,40,-958330,credit,rent,2025-11-25 16:38:15.842524
